transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,YearMonth
10547,72,1149,2017-01-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37873.0,2017-01
10548,2,2750,2017-11-09,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,2017-11
10549,22,1518,2017-09-06,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,2017-09
10550,51,853,2017-04-21,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,38991.0,2017-04
10551,23,344,2017-11-20,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482.0,2017-11
10552,4,2417,2017-12-08,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,2017-12
10553,50,1353,2017-04-16,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295.0,2017-04
10554,35,438,2017-09-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,2017-09
10555,95,1663,2017-05-20,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,33429.0,2017-05
10556,27,1301,2017-01-13,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,2017-01
10557,0,2110,2017-06-28,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,2017-06
10558,21,3290,2017-12-28,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,35378.0,2017-12
10559,12,3227,2017-08-12,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,2017-08
10560,98,426,2017-03-19,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,2017-03
10561,84,563,2017-08-05,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,37626.0,2017-08
10562,46,39,2017-08-04,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,2017-08
10563,96,1382,2017-08-30,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,33364.0,2017-08
10564,83,2518,2017-10-05,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,36334.0,2017-10
10565,14,3204,2017-04-18,1.0,Cancelled,Trek Bicycles,Standard,medium,small,1386.84,1234.29,42458.0,2017-04
10566,3,2893,2017-07-29,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39526.0,2017-07
10567,43,91,2017-07-30,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,41848.0,2017-07
10568,82,161,2017-07-24,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,2017-07
10569,34,1765,2017-02-08,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,2017-02
10570,45,3386,2017-03-17,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,37838.0,2017-03
10571,88,1769,2017-01-17,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833.0,2017-01
10572,2,1877,2017-06-08,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40410.0,2017-06
10573,53,3128,2017-09-17,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,38216.0,2017-09
10574,11,3157,2017-10-21,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880.0,2017-10
10575,58,2223,2017-10-24,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,2017-10
10576,18,1467,2017-06-16,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,34244.0,2017-06
10577,10,718,2017-01-26,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,39298.0,2017-01
10578,65,214,2017-11-04,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,2017-11
10579,71,2047,2017-10-24,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,37873.0,2017-10
10580,69,2022,2017-08-12,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,2017-08
10581,46,419,2017-12-16,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,2017-12
10582,3,2341,2017-07-13,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,2017-07
10583,19,1946,2017-08-24,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,2017-08
10584,31,2971,2017-01-16,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36367.0,2017-01
10585,91,1659,2017-05-14,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38193.0,2017-05
10586,29,760,2017-07-15,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,39031.0,2017-07
10587,100,2610,2017-06-12,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,2017-06
10588,41,1866,2017-04-24,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,34165.0,2017-04
10589,46,3261,2017-05-06,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41009.0,2017-05
10590,6,1699,2017-06-01,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0,2017-06
10591,63,2737,2017-12-02,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,34996.0,2017-12
10592,84,966,2017-09-18,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34996.0,2017-09
10593,77,2770,2017-11-23,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41009.0,2017-11
10594,61,690,2017-10-27,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,41047.0,2017-10
10595,6,1223,2017-06-18,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0,2017-06
10596,92,2335,2017-10-29,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,2017-10
10597,74,2051,2017-01-12,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,2017-01
10598,46,2234,2017-06-05,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,2017-06
10599,37,48,2017-10-09,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560.0,2017-10
10600,99,539,2017-09-01,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,2017-09
10601,39,2681,2017-06-06,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,35560.0,2017-06
10602,87,981,2017-05-25,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,2017-05
10603,23,724,2017-12-07,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,38991.0,2017-12
10604,20,1567,2017-06-16,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,2017-06
10605,70,3278,2017-09-24,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,2017-09
10606,52,1230,2017-10-15,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,2017-10
10607,18,1497,2017-06-03,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,2017-06
10608,74,991,2017-04-01,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,2017-04
10609,99,2551,2017-01-23,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,2017-01
10610,63,2600,2017-07-12,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,42105.0,2017-07
10611,55,1919,2017-11-16,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42295.0,2017-11
10612,45,255,2017-04-09,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,2017-04
10613,21,359,2017-11-03,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,34165.0,2017-11
10614,89,1558,2017-12-22,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42560.0,2017-12
10615,39,2493,2017-11-06,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427.0,2017-11
10616,9,2466,2017-12-11,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,2017-12
10617,63,2907,2017-10-17,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,2017-10
10618,0,531,2017-02-03,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,2017-02
10619,59,2658,2017-11-12,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34143.0,2017-11
10620,43,195,2017-12-09,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470.0,2017-12
10621,20,1774,2017-08-22,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40670.0,2017-08
10622,91,134,2017-02-16,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,34556.0,2017-02
10623,51,1283,2017-09-28,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,2017-09
10624,56,2241,2017-02-02,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,2017-02
10625,19,2560,2017-09-08,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,2017-09
10626,17,1479,2017-04-19,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,2017-04
10627,44,590,2017-06-15,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37668.0,2017-06
10628,52,2936,2017-07-26,1.0,Cancelled,OHM Cycles,Road,medium,medium,1280.28,829.51,41533.0,2017-07
10629,76,3409,2017-07-12,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,2017-07
10630,72,357,2017-08-11,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,2017-08
10631,81,2941,2017-04-08,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,2017-04
10632,0,686,2017-08-09,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42696.0,2017-08
10633,63,478,2017-01-29,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,41047.0,2017-01
10634,72,2378,2017-12-20,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,2017-12
10635,34,2844,2017-12-07,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,2017-12
10636,74,2067,2017-06-26,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,2017-06
10637,0,3035,2017-05-04,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,2017-05
10638,73,3389,2017-03-21,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,2017-03
10639,22,2249,2017-09-06,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,2017-09
10640,0,2325,2017-08-19,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,37539.0,2017-08
10641,14,2443,2017-02-09,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,2017-02
10642,0,3139,2017-05-18,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,42458.0,2017-05
10643,5,2583,2017-02-03,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,2017-02
10644,8,276,2017-01-15,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,2017-01
10645,14,1081,2017-10-02,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,2017-10
10646,93,1785,2017-05-05,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,2017-05
10647,76,861,2017-03-19,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,2017-03
10648,82,433,2017-08-08,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,2017-08
10649,91,3265,2017-03-20,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,2017-03
10650,68,2527,2017-11-20,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34996.0,2017-11
10651,17,2629,2017-02-17,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,2017-02
10652,70,2018,2017-11-25,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,2017-11
10653,1,3184,2017-02-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38258.0,2017-02
10654,56,1714,2017-11-22,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33552.0,2017-11
10655,38,63,2017-10-23,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427.0,2017-10
10656,20,1763,2017-11-25,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,35160.0,2017-11
10657,23,1905,2017-06-07,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,2017-06
10658,36,2242,2017-07-13,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,40672.0,2017-07
10659,96,1232,2017-06-19,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,2017-06
10660,50,1607,2017-04-11,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009.0,2017-04
10661,37,2095,2017-09-16,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,2017-09
10662,38,9,2017-09-30,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40336.0,2017-09
10663,6,69,2017-12-10,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,2017-12
10664,7,983,2017-09-30,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,2017-09
10665,54,733,2017-06-01,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,2017-06
10666,27,1048,2017-04-19,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,2017-04
10667,40,2610,2017-05-07,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,2017-05
10668,3,2779,2017-10-09,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39298.0,2017-10
10669,7,2598,2017-10-01,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,2017-10
10670,43,1301,2017-02-17,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,2017-02
10671,77,719,2017-12-19,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,2017-12
10672,36,3050,2017-09-05,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,2017-09
10673,30,3324,2017-07-21,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,36361.0,2017-07
10674,4,830,2017-05-15,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,2017-05
10675,19,3262,2017-03-28,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,2017-03
10676,53,29,2017-01-04,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,2017-01
10677,85,1951,2017-09-03,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,2017-09
10678,40,1446,2017-11-14,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,2017-11
10679,41,1457,2017-06-19,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,41848.0,2017-06
10680,0,2419,2017-10-19,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,2017-10
10681,55,317,2017-09-11,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,40779.0,2017-09
10682,4,1000,2017-04-09,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,2017-04
10683,0,1286,2017-02-03,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,2017-02
10684,27,1347,2017-09-30,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33888.0,2017-09
10685,0,1662,2017-10-29,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,2017-10
10686,28,2812,2017-01-13,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38693.0,2017-01
10687,33,3445,2017-12-16,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336.0,2017-12
10688,21,2373,2017-07-22,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38693.0,2017-07
10689,61,1862,2017-04-10,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145.0,2017-04
10690,66,1814,2017-07-17,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,2017-07
10691,52,1140,2017-06-22,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,33259.0,2017-06
10692,94,2716,2017-08-09,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,2017-08
10693,14,2490,2017-07-08,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,35378.0,2017-07
10694,92,2858,2017-06-06,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37874.0,2017-06
10695,3,3055,2017-10-21,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34170.0,2017-10
10696,28,1226,2017-09-19,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37698.0,2017-09
10697,96,1054,2017-01-15,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,42458.0,2017-01
10698,46,2019,2017-06-04,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,2017-06
10699,29,921,2017-09-07,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,2017-09
10700,3,815,2017-01-20,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549.0,2017-01
10701,89,2175,2017-03-09,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,2017-03
10702,97,2164,2017-04-07,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,33364.0,2017-04
10703,26,2991,2017-05-25,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,2017-05
10704,21,285,2017-12-23,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,2017-12
10705,77,181,2017-05-25,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,2017-05
10706,69,2432,2017-01-04,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,41922.0,2017-01
10707,41,15,2017-09-20,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,2017-09
10708,28,1587,2017-09-30,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33888.0,2017-09
10709,79,2883,2017-07-07,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38339.0,2017-07
10710,0,2682,2017-01-26,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,2017-01
10711,95,2942,2017-02-20,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,2017-02
10712,91,949,2017-10-03,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,34556.0,2017-10
10713,39,2788,2017-09-02,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,2017-09
10714,32,1109,2017-06-05,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,2017-06
10715,5,1385,2017-08-10,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,2017-08
10716,96,1052,2017-02-27,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,2017-02
10717,82,1602,2017-12-23,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,2017-12
10718,70,1295,2017-06-21,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,2017-06
10719,16,3157,2017-07-20,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165.0,2017-07
10720,96,1447,2017-06-02,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,2017-06
10721,8,1532,2017-06-28,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,33549.0,2017-06
10722,54,3479,2017-11-29,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,2017-11
10723,16,3440,2017-03-20,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,2017-03
10724,3,3389,2017-11-06,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,2017-11
10725,58,1444,2017-05-11,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,2017-05
10726,0,1874,2017-09-22,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,42105.0,2017-09
10727,90,1391,2017-08-01,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,2017-08
10728,0,2080,2017-01-15,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,2017-01
10729,0,2714,2017-04-26,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,2017-04
10730,88,2946,2017-03-14,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,2017-03
10731,48,2517,2017-08-07,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064.0,2017-08
10732,0,2224,2017-03-18,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,2017-03
10733,89,3091,2017-02-26,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37626.0,2017-02
10734,1,3484,2017-02-18,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,34996.0,2017-02
10735,69,1481,2017-12-01,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,2017-12
10736,0,2240,2017-10-09,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37668.0,2017-10
10737,53,1740,2017-11-11,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,34170.0,2017-11
10738,65,2985,2017-06-11,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,34996.0,2017-06
10739,5,720,2017-01-03,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38206.0,2017-01
10740,9,3308,2017-10-24,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,35378.0,2017-10
10741,0,1652,2017-06-21,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42404.0,2017-06
10742,85,1307,2017-08-08,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33429.0,2017-08
10743,52,2427,2017-12-27,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,37337.0,2017-12
10744,88,279,2017-12-16,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,2017-12
10745,81,1595,2017-10-03,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,34071.0,2017-10
10746,98,2954,2017-12-24,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,2017-12
10747,68,1824,2017-11-22,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,42710.0,2017-11
10748,43,1690,2017-04-08,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,40672.0,2017-04
10749,67,2010,2017-04-20,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,33455.0,2017-04
10750,99,1024,2017-06-19,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41848.0,2017-06
10751,22,587,2017-11-07,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,40670.0,2017-11
10752,13,2729,2017-06-10,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42295.0,2017-06
10753,62,2802,2017-07-11,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,2017-07
10754,98,2260,2017-04-02,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,2017-04
10755,35,656,2017-12-20,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,2017-12
10756,95,2711,2017-07-25,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,2017-07
10757,5,839,2017-05-22,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,2017-05
10758,26,2941,2017-02-13,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,2017-02
10759,35,2687,2017-08-03,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,2017-08
10760,8,603,2017-02-20,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,2017-02
10761,95,3227,2017-06-27,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,2017-06
10762,5,2929,2017-07-31,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,2017-07
10763,20,3369,2017-06-26,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,2017-06
10764,43,1624,2017-11-20,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,39427.0,2017-11
10765,14,1526,2017-06-18,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,2017-06
10766,42,3388,2017-03-13,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,2017-03
10767,29,2358,2017-10-23,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,41434.0,2017-10
10768,2,2527,2017-08-31,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40784.0,2017-08
10769,100,3256,2017-12-18,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,2017-12
10770,90,660,2017-08-07,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,2017-08
10771,81,1457,2017-09-01,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38206.0,2017-09
10772,59,2508,2017-08-29,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34244.0,2017-08
10773,5,1958,2017-08-20,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,2017-08
10774,37,651,2017-01-04,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,2017-01
10775,1,17,2017-05-01,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573.0,2017-05
10776,38,973,2017-08-08,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,2017-08
10777,17,665,2017-09-17,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,2017-09
10778,30,1075,2017-05-25,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,2017-05
10779,28,3388,2017-05-10,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,2017-05
10780,99,716,2017-05-12,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,2017-05
10781,21,2642,2017-03-05,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,2017-03
10782,43,2475,2017-10-06,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,2017-10
10783,65,1867,2017-12-28,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,2017-12
10784,59,3039,2017-07-20,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,2017-07
10785,72,1290,2017-06-01,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,2017-06
10786,36,1052,2017-04-17,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,2017-04
